distribution,condition,quantile,value,unit,n_observations
speed,RUN,0.9510000000000001,295.28580514344236,micron/s,1284300
speed,RUN,0.9520000000000001,295.6893081018945,micron/s,1284300
speed,RUN,0.9530000000000001,296.1238430533957,micron/s,1284300
speed,RUN,0.9540000000000001,296.5516156677855,micron/s,1284300
speed,RUN,0.9550000000000001,297.0141901555185,micron/s,1284300
speed,RUN,0.9560000000000001,297.4840836212845,micron/s,1284300
speed,RUN,0.9570000000000001,297.9704759568067,micron/s,1284300
speed,RUN,0.9580000000000001,298.47410614571464,micron/s,1284300
speed,RUN,0.9590000000000001,298.95815533003076,micron/s,1284300
speed,RUN,0.96,299.4998974966201,micron/s,1284300
speed,RUN,0.961,300.0308686012245,micron/s,1284300
speed,RUN,0.962,300.57704746090917,micron/s,1284300
speed,RUN,0.963,301.1445330943739,micron/s,1284300
speed,RUN,0.964,301.7304778298494,micron/s,1284300
speed,RUN,0.965,302.3514826898361,micron/s,1284300
speed,RUN,0.966,302.9639454323283,micron/s,1284300
speed,RUN,0.967,303.6062937984087,micron/s,1284300
speed,RUN,0.968,304.29371027544585,micron/s,1284300
speed,RUN,0.969,304.9553332911924,micron/s,1284300
speed,RUN,0.97,305.6761408037478,micron/s,1284300
speed,RUN,0.971,306.4383743239369,micron/s,1284300
speed,RUN,0.972,307.2292142363826,micron/s,1284300
speed,RUN,0.973,308.1016667463006,micron/s,1284300
speed,RUN,0.974,308.9669987207951,micron/s,1284300
speed,RUN,0.975,309.8794861133408,micron/s,1284300
speed,RUN,0.976,310.8985807587815,micron/s,1284300
speed,RUN,0.977,311.98685132666816,micron/s,1284300
speed,RUN,0.978,313.1193482414005,micron/s,1284300
speed,RUN,0.979,314.3277582880911,micron/s,1284300
speed,RUN,0.98,315.6289105412384,micron/s,1284300
speed,RUN,0.981,317.07406811077647,micron/s,1284300
speed,RUN,0.982,318.55148777903275,micron/s,1284300
speed,RUN,0.983,320.2508812976195,micron/s,1284300
speed,RUN,0.984,322.18226215011083,micron/s,1284300
speed,RUN,0.985,324.3161134593829,micron/s,1284300
speed,RUN,0.986,326.7544305222187,micron/s,1284300
speed,RUN,0.987,329.53869385028344,micron/s,1284300
speed,RUN,0.988,332.85556916406784,micron/s,1284300
speed,RUN,0.989,336.7890565497272,micron/s,1284300
speed,RUN,0.99,341.624970547076,micron/s,1284300
speed,RUN,0.991,347.2803145908271,micron/s,1284300
speed,RUN,0.992,355.2536015373746,micron/s,1284300
speed,RUN,0.993,365.83538830254304,micron/s,1284300
speed,RUN,0.994,381.13101008227255,micron/s,1284300
speed,RUN,0.995,406.14635200417814,micron/s,1284300
speed,RUN,0.996,445.0099616999147,micron/s,1284300
speed,RUN,0.997,500.5119209456623,micron/s,1284300
speed,RUN,0.998,560.5414882867669,micron/s,1284300
speed,RUN,0.999,629.5274817594627,micron/s,1284300
speed,RUN,1.0,714.158880888761,micron/s,1284300
speed,STOP,0.0,0.0,micron/s,511369
speed,STOP,0.001,1.0185894647391547,micron/s,511369
speed,STOP,0.002,2.317990625248113,micron/s,511369
speed,STOP,0.003,3.144345679569151,micron/s,511369
speed,STOP,0.004,3.882363238444133,micron/s,511369
speed,STOP,0.005,4.531901758799088,micron/s,511369
speed,STOP,0.006,5.062584934869024,micron/s,511369
speed,STOP,0.007,5.569053853528583,micron/s,511369
speed,STOP,0.008,6.129605731583873,micron/s,511369
speed,STOP,0.009000000000000001,6.601090603820587,micron/s,511369
speed,STOP,0.01,7.0988946210090536,micron/s,511369
speed,STOP,0.011,7.567247232259131,micron/s,511369
speed,STOP,0.012,8.045010209636976,micron/s,511369
speed,STOP,0.013000000000000001,8.492683623422945,micron/s,511369
speed,STOP,0.014,8.904647202947698,micron/s,511369
speed,STOP,0.015,9.335014665571304,micron/s,511369
speed,STOP,0.016,9.761137516589534,micron/s,511369
speed,STOP,0.017,10.168924140846618,micron/s,511369
speed,STOP,0.018000000000000002,10.59685596598879,micron/s,511369
speed,STOP,0.019,11.012966327541498,micron/s,511369
speed,STOP,0.02,11.401161006176764,micron/s,511369
speed,STOP,0.021,11.817967299833406,micron/s,511369
speed,STOP,0.022,12.217087809351815,micron/s,511369
speed,STOP,0.023,12.625068089780191,micron/s,511369
speed,STOP,0.024,13.024580584245882,micron/s,511369
speed,STOP,0.025,13.39170442721975,micron/s,511369
speed,STOP,0.026000000000000002,13.808662972090465,micron/s,511369
speed,STOP,0.027,14.195254492711985,micron/s,511369
speed,STOP,0.028,14.572376462362845,micron/s,511369
speed,STOP,0.029,14.947495578292513,micron/s,511369
speed,STOP,0.03,15.31362804839539,micron/s,511369
speed,STOP,0.031,15.69860943623537,micron/s,511369
speed,STOP,0.032,16.08922280604739,micron/s,511369
speed,STOP,0.033,16.44671458336151,micron/s,511369
speed,STOP,0.034,16.821080807368354,micron/s,511369
speed,STOP,0.035,17.19760309459066,micron/s,511369
speed,STOP,0.036000000000000004,17.612899113446044,micron/s,511369
speed,STOP,0.037,17.950048732651048,micron/s,511369
speed,STOP,0.038,18.32241284928413,micron/s,511369
speed,STOP,0.039,18.68742684956421,micron/s,511369
speed,STOP,0.04,19.07261353508243,micron/s,511369
speed,STOP,0.041,19.41501171741908,micron/s,511369
speed,STOP,0.042,19.773408530707663,micron/s,511369
speed,STOP,0.043000000000000003,20.161989109442125,micron/s,511369
speed,STOP,0.044,20.530403546103983,micron/s,511369
speed,STOP,0.045,20.905523835575227,micron/s,511369
speed,STOP,0.046,21.252594551338973,micron/s,511369
speed,STOP,0.047,21.59885102168898,micron/s,511369
speed,STOP,0.048,21.949226504419705,micron/s,511369
speed,STOP,0.049,22.284214364704855,micron/s,511369
speed,STOP,0.05,22.647466032272067,micron/s,511369
speed,STOP,0.051000000000000004,22.996752562618504,micron/s,511369
speed,STOP,0.052000000000000005,23.353483799170885,micron/s,511369
speed,STOP,0.053,23.695672311359367,micron/s,511369
speed,STOP,0.054,24.03816110119317,micron/s,511369
speed,STOP,0.055,24.39038381800582,micron/s,511369
speed,STOP,0.056,24.731750042390036,micron/s,511369
speed,STOP,0.057,25.048091880815424,micron/s,511369
speed,STOP,0.058,25.366322523705566,micron/s,511369
speed,STOP,0.059000000000000004,25.72468676640387,micron/s,511369
speed,STOP,0.06,26.078478459868553,micron/s,511369
speed,STOP,0.061,26.391798130314985,micron/s,511369
speed,STOP,0.062,26.727312201199727,micron/s,511369
speed,STOP,0.063,27.06474854637859,micron/s,511369
speed,STOP,0.064,27.39311957851825,micron/s,511369
speed,STOP,0.065,27.73216211782995,micron/s,511369
speed,STOP,0.066,28.05641400622119,micron/s,511369
speed,STOP,0.067,28.375298453317434,micron/s,511369
speed,STOP,0.068,28.723568082651628,micron/s,511369
speed,STOP,0.069,29.043591739316785,micron/s,511369
speed,STOP,0.07,29.365372869097026,micron/s,511369
speed,STOP,0.07100000000000001,29.668456222303305,micron/s,511369
speed,STOP,0.07200000000000001,29.99413099732652,micron/s,511369
speed,STOP,0.073,30.318221986856056,micron/s,511369
speed,STOP,0.074,30.644754271453163,micron/s,511369
speed,STOP,0.075,30.956461899775896,micron/s,511369
speed,STOP,0.076,31.281385686325205,micron/s,511369
speed,STOP,0.077,31.606071598705547,micron/s,511369
speed,STOP,0.078,31.90434132759757,micron/s,511369
speed,STOP,0.079,32.21378670632906,micron/s,511369
speed,STOP,0.08,32.52658070467842,micron/s,511369
speed,STOP,0.081,32.83152499161098,micron/s,511369
speed,STOP,0.082,33.10861827171336,micron/s,511369
speed,STOP,0.083,33.42530521316103,micron/s,511369
speed,STOP,0.084,33.717249647914514,micron/s,511369
speed,STOP,0.085,34.03350461919575,micron/s,511369
speed,STOP,0.08600000000000001,34.32255637205953,micron/s,511369
speed,STOP,0.08700000000000001,34.62179379771279,micron/s,511369
speed,STOP,0.088,34.887612843872986,micron/s,511369
speed,STOP,0.089,35.17096084278552,micron/s,511369
speed,STOP,0.09,35.471231091280465,micron/s,511369
speed,STOP,0.091,35.76924286217436,micron/s,511369
speed,STOP,0.092,36.059859791459374,micron/s,511369
speed,STOP,0.093,36.35070765951128,micron/s,511369
speed,STOP,0.094,36.660756233177736,micron/s,511369
speed,STOP,0.095,36.95911848704959,micron/s,511369
speed,STOP,0.096,37.25022307485657,micron/s,511369
speed,STOP,0.097,37.535191392760886,micron/s,511369
speed,STOP,0.098,37.82010063104721,micron/s,511369
speed,STOP,0.099,38.10881648856485,micron/s,511369
speed,STOP,0.1,38.424240297699995,micron/s,511369
speed,STOP,0.101,38.71513938978132,micron/s,511369
speed,STOP,0.10200000000000001,38.994169762582395,micron/s,511369
speed,STOP,0.10300000000000001,39.30136566917488,micron/s,511369
speed,STOP,0.10400000000000001,39.60063727146228,micron/s,511369
speed,STOP,0.105,39.91526873364028,micron/s,511369
speed,STOP,0.106,40.19595612982008,micron/s,511369
speed,STOP,0.107,40.490467961571454,micron/s,511369
speed,STOP,0.108,40.780003657197256,micron/s,511369
speed,STOP,0.109,41.06477737951286,micron/s,511369
speed,STOP,0.11,41.355095141988016,micron/s,511369
speed,STOP,0.111,41.62666347183371,micron/s,511369
speed,STOP,0.112,41.908815270183055,micron/s,511369
speed,STOP,0.113,42.20060437868848,micron/s,511369
speed,STOP,0.114,42.5064321938705,micron/s,511369
speed,STOP,0.115,42.794691674904136,micron/s,511369
speed,STOP,0.116,43.08931632386284,micron/s,511369
speed,STOP,0.117,43.358567685661605,micron/s,511369
speed,STOP,0.11800000000000001,43.64501136007816,micron/s,511369
speed,STOP,0.11900000000000001,43.9050168686323,micron/s,511369
speed,STOP,0.12,44.16428035478699,micron/s,511369
speed,STOP,0.121,44.43048456766559,micron/s,511369
speed,STOP,0.122,44.70506885088902,micron/s,511369
speed,STOP,0.123,44.98368726015017,micron/s,511369
speed,STOP,0.124,45.24068062219765,micron/s,511369
speed,STOP,0.125,45.496404815817264,micron/s,511369
speed,STOP,0.126,45.77184700036476,micron/s,511369
speed,STOP,0.127,46.034925041155326,micron/s,511369
speed,STOP,0.128,46.31467720447976,micron/s,511369
speed,STOP,0.129,46.56514159030087,micron/s,511369
speed,STOP,0.13,46.83506275405738,micron/s,511369
speed,STOP,0.131,47.09895437845562,micron/s,511369
speed,STOP,0.132,47.3668104460577,micron/s,511369
speed,STOP,0.133,47.65085872180686,micron/s,511369
speed,STOP,0.134,47.93122592516089,micron/s,511369
speed,STOP,0.135,48.22271237382448,micron/s,511369
speed,STOP,0.136,48.48528603851959,micron/s,511369
speed,STOP,0.137,48.7673005489931,micron/s,511369
speed,STOP,0.138,49.03166962434443,micron/s,511369
speed,STOP,0.139,49.28990117008587,micron/s,511369
speed,STOP,0.14,49.56008524882741,micron/s,511369
speed,STOP,0.14100000000000001,49.81145294664386,micron/s,511369
speed,STOP,0.14200000000000002,50.06627373242942,micron/s,511369
speed,STOP,0.14300000000000002,50.34292956502359,micron/s,511369
speed,STOP,0.14400000000000002,50.58455445719928,micron/s,511369
speed,STOP,0.145,50.83985833923999,micron/s,511369
speed,STOP,0.146,51.09743264241411,micron/s,511369
speed,STOP,0.147,51.33739254847691,micron/s,511369
speed,STOP,0.148,51.609692610475825,micron/s,511369
speed,STOP,0.149,51.893256820188235,micron/s,511369
speed,STOP,0.15,52.14807801190032,micron/s,511369
speed,STOP,0.151,52.3906409816552,micron/s,511369
speed,STOP,0.152,52.64656888467928,micron/s,511369
speed,STOP,0.153,52.87118048943362,micron/s,511369
speed,STOP,0.154,53.12003229268547,micron/s,511369
speed,STOP,0.155,53.39212766289169,micron/s,511369
speed,STOP,0.156,53.65253958399374,micron/s,511369
speed,STOP,0.157,53.9000073965455,micron/s,511369
speed,STOP,0.158,54.17497211035382,micron/s,511369
speed,STOP,0.159,54.42230619749925,micron/s,511369
speed,STOP,0.16,54.656114911148386,micron/s,511369
speed,STOP,0.161,54.92109773247539,micron/s,511369
speed,STOP,0.162,55.15821577370746,micron/s,511369
speed,STOP,0.163,55.43408972929083,micron/s,511369
speed,STOP,0.164,55.690614603895625,micron/s,511369
speed,STOP,0.165,55.944207454984074,micron/s,511369
speed,STOP,0.166,56.186067356503806,micron/s,511369
speed,STOP,0.167,56.4261636245417,micron/s,511369
speed,STOP,0.168,56.66667681704869,micron/s,511369
speed,STOP,0.169,56.921059726968714,micron/s,511369
speed,STOP,0.17,57.18570363998753,micron/s,511369
speed,STOP,0.171,57.43473560425016,micron/s,511369
speed,STOP,0.17200000000000001,57.689781839039675,micron/s,511369
speed,STOP,0.17300000000000001,57.93041071877407,micron/s,511369
speed,STOP,0.17400000000000002,58.17017408384795,micron/s,511369
speed,STOP,0.17500000000000002,58.42657702635457,micron/s,511369
speed,STOP,0.176,58.678416311074066,micron/s,511369
speed,STOP,0.177,58.91894538845894,micron/s,511369
speed,STOP,0.178,59.18457195461924,micron/s,511369
speed,STOP,0.179,59.452767243656915,micron/s,511369
speed,STOP,0.18,59.69233422949526,micron/s,511369
speed,STOP,0.181,59.92557637749598,micron/s,511369
speed,STOP,0.182,60.17236153162653,micron/s,511369
speed,STOP,0.183,60.41206453054627,micron/s,511369
speed,STOP,0.184,60.64205808756325,micron/s,511369
speed,STOP,0.185,60.87712749364942,micron/s,511369
speed,STOP,0.186,61.12066740282744,micron/s,511369
speed,STOP,0.187,61.35901860221035,micron/s,511369
speed,STOP,0.188,61.58888906178626,micron/s,511369
speed,STOP,0.189,61.85376884097363,micron/s,511369
speed,STOP,0.19,62.11051370419722,micron/s,511369
speed,STOP,0.191,62.33768599906532,micron/s,511369
speed,STOP,0.192,62.58368136534964,micron/s,511369
speed,STOP,0.193,62.79238545741202,micron/s,511369
speed,STOP,0.194,63.03432658370601,micron/s,511369
speed,STOP,0.195,63.282787315934065,micron/s,511369
speed,STOP,0.196,63.51549129607601,micron/s,511369
speed,STOP,0.197,63.747643007426426,micron/s,511369
speed,STOP,0.198,63.99248660063633,micron/s,511369
speed,STOP,0.199,64.20864345310478,micron/s,511369
speed,STOP,0.2,64.4203139136585,micron/s,511369
speed,STOP,0.201,64.65872118576529,micron/s,511369
speed,STOP,0.202,64.87959548731959,micron/s,511369
speed,STOP,0.203,65.1062708042771,micron/s,511369
speed,STOP,0.20400000000000001,65.34824797417834,micron/s,511369
speed,STOP,0.20500000000000002,65.57710080834084,micron/s,511369
speed,STOP,0.20600000000000002,65.8200949867084,micron/s,511369
speed,STOP,0.20700000000000002,66.04264822884144,micron/s,511369
speed,STOP,0.20800000000000002,66.27284852937306,micron/s,511369
speed,STOP,0.209,66.49881610467423,micron/s,511369
speed,STOP,0.21,66.7303030001274,micron/s,511369
speed,STOP,0.211,66.96728649535625,micron/s,511369
speed,STOP,0.212,67.20804490144992,micron/s,511369
speed,STOP,0.213,67.44337405550401,micron/s,511369
speed,STOP,0.214,67.66005764006493,micron/s,511369
speed,STOP,0.215,67.87745169211902,micron/s,511369
speed,STOP,0.216,68.1061795525138,micron/s,511369
speed,STOP,0.217,68.33257024945989,micron/s,511369
speed,STOP,0.218,68.56775513566124,micron/s,511369
speed,STOP,0.219,68.79254734349888,micron/s,511369
speed,STOP,0.22,69.01056608715432,micron/s,511369
speed,STOP,0.221,69.24037216642904,micron/s,511369
speed,STOP,0.222,69.45504969713295,micron/s,511369
speed,STOP,0.223,69.6578799772239,micron/s,511369
speed,STOP,0.224,69.8613100846807,micron/s,511369
speed,STOP,0.225,70.09794460679647,micron/s,511369
speed,STOP,0.226,70.31895288354367,micron/s,511369
speed,STOP,0.227,70.53885793985603,micron/s,511369
speed,STOP,0.228,70.75870288811285,micron/s,511369
speed,STOP,0.229,70.99044913500536,micron/s,511369
speed,STOP,0.23,71.2175501861303,micron/s,511369
speed,STOP,0.231,71.4452414253244,micron/s,511369
speed,STOP,0.232,71.65092614627643,micron/s,511369
speed,STOP,0.233,71.87910036246183,micron/s,511369
speed,STOP,0.234,72.08530030797057,micron/s,511369
speed,STOP,0.23500000000000001,72.29588902984388,micron/s,511369
speed,STOP,0.23600000000000002,72.50394982046797,micron/s,511369
speed,STOP,0.23700000000000002,72.71243030447272,micron/s,511369
speed,STOP,0.23800000000000002,72.93447224749589,micron/s,511369
speed,STOP,0.23900000000000002,73.14833866313873,micron/s,511369
speed,STOP,0.24,73.37485677480417,micron/s,511369
speed,STOP,0.241,73.60455618398629,micron/s,511369
speed,STOP,0.242,73.80501789644913,micron/s,511369
speed,STOP,0.243,74.0185485842851,micron/s,511369
speed,STOP,0.244,74.2218810039976,micron/s,511369
speed,STOP,0.245,74.40069974696995,micron/s,511369
speed,STOP,0.246,74.61266338366579,micron/s,511369
speed,STOP,0.247,74.82321637270859,micron/s,511369
speed,STOP,0.248,75.03528074624366,micron/s,511369
speed,STOP,0.249,75.23990605340485,micron/s,511369
speed,STOP,0.25,75.46145670159731,micron/s,511369
speed,STOP,0.251,75.64833569284852,micron/s,511369
speed,STOP,0.252,75.86287657800789,micron/s,511369
speed,STOP,0.253,76.06389243800267,micron/s,511369
speed,STOP,0.254,76.25471329667961,micron/s,511369
speed,STOP,0.255,76.45833662714234,micron/s,511369
speed,STOP,0.256,76.65459395904689,micron/s,511369
speed,STOP,0.257,76.86418729760732,micron/s,511369
speed,STOP,0.258,77.07426305441416,micron/s,511369
speed,STOP,0.259,77.28244611675427,micron/s,511369
speed,STOP,0.26,77.49889659208785,micron/s,511369
speed,STOP,0.261,77.70890828416631,micron/s,511369
speed,STOP,0.262,77.91993315405132,micron/s,511369
speed,STOP,0.263,78.1337034381802,micron/s,511369
speed,STOP,0.264,78.34242519792278,micron/s,511369
speed,STOP,0.265,78.54028753724913,micron/s,511369
speed,STOP,0.266,78.75640957391879,micron/s,511369
speed,STOP,0.267,78.95683194113954,micron/s,511369
speed,STOP,0.268,79.16385520058192,micron/s,511369
speed,STOP,0.269,79.36934423937791,micron/s,511369
speed,STOP,0.27,79.58025336177218,micron/s,511369
speed,STOP,0.271,79.76739869524584,micron/s,511369
speed,STOP,0.272,79.96200086309425,micron/s,511369
speed,STOP,0.273,80.16766288837678,micron/s,511369
speed,STOP,0.274,80.37136166988778,micron/s,511369
speed,STOP,0.275,80.57226265055557,micron/s,511369
speed,STOP,0.276,80.78333049553582,micron/s,511369
speed,STOP,0.277,80.97872911817366,micron/s,511369
speed,STOP,0.278,81.17085314754875,micron/s,511369
speed,STOP,0.279,81.38727932843587,micron/s,511369
speed,STOP,0.28,81.5926845220609,micron/s,511369
speed,STOP,0.281,81.78008021116337,micron/s,511369
speed,STOP,0.28200000000000003,81.98865943596977,micron/s,511369
speed,STOP,0.28300000000000003,82.19146849223044,micron/s,511369
speed,STOP,0.28400000000000003,82.38239741701926,micron/s,511369
speed,STOP,0.28500000000000003,82.58666502596448,micron/s,511369
speed,STOP,0.28600000000000003,82.78183653047101,micron/s,511369
speed,STOP,0.28700000000000003,82.96443993671507,micron/s,511369
speed,STOP,0.28800000000000003,83.15427551710638,micron/s,511369
speed,STOP,0.289,83.35048710466937,micron/s,511369
speed,STOP,0.29,83.52875912976326,micron/s,511369
speed,STOP,0.291,83.72796341444362,micron/s,511369
speed,STOP,0.292,83.9128781692236,micron/s,511369
speed,STOP,0.293,84.10569140332163,micron/s,511369
speed,STOP,0.294,84.2951244194006,micron/s,511369
speed,STOP,0.295,84.489685933522,micron/s,511369
speed,STOP,0.296,84.68073666028263,micron/s,511369
speed,STOP,0.297,84.87988358007644,micron/s,511369
speed,STOP,0.298,85.07225947308068,micron/s,511369
speed,STOP,0.299,85.27527162975996,micron/s,511369
speed,STOP,0.3,85.46927425760322,micron/s,511369
speed,STOP,0.301,85.64616789700827,micron/s,511369
speed,STOP,0.302,85.84929635419918,micron/s,511369
speed,STOP,0.303,86.0373051703168,micron/s,511369
speed,STOP,0.304,86.23202416662755,micron/s,511369
speed,STOP,0.305,86.42605624103444,micron/s,511369
speed,STOP,0.306,86.60725516316627,micron/s,511369
speed,STOP,0.307,86.79705193889686,micron/s,511369
speed,STOP,0.308,86.9914894909584,micron/s,511369
speed,STOP,0.309,87.18881004637765,micron/s,511369
speed,STOP,0.31,87.36825518395246,micron/s,511369
speed,STOP,0.311,87.56753585257384,micron/s,511369
speed,STOP,0.312,87.74374386018442,micron/s,511369
speed,STOP,0.313,87.93303359958637,micron/s,511369
speed,STOP,0.314,88.12923627492133,micron/s,511369
speed,STOP,0.315,88.32046540169448,micron/s,511369
speed,STOP,0.316,88.51479088802839,micron/s,511369
speed,STOP,0.317,88.7043946372741,micron/s,511369
speed,STOP,0.318,88.89321319912773,micron/s,511369
speed,STOP,0.319,89.08107357977275,micron/s,511369
speed,STOP,0.32,89.2779173258638,micron/s,511369
speed,STOP,0.321,89.46920167531013,micron/s,511369
speed,STOP,0.322,89.65220015135971,micron/s,511369
speed,STOP,0.323,89.82032236232354,micron/s,511369
speed,STOP,0.324,90.01127408740555,micron/s,511369
speed,STOP,0.325,90.1963434154979,micron/s,511369
speed,STOP,0.326,90.37107397268032,micron/s,511369
speed,STOP,0.327,90.5549369085054,micron/s,511369
speed,STOP,0.328,90.75163294368447,micron/s,511369
speed,STOP,0.329,90.91871289420148,micron/s,511369
speed,STOP,0.33,91.10020852686404,micron/s,511369
speed,STOP,0.331,91.2966518971202,micron/s,511369
speed,STOP,0.332,91.47510150514344,micron/s,511369
speed,STOP,0.333,91.6550564522432,micron/s,511369
speed,STOP,0.334,91.83261651087227,micron/s,511369
speed,STOP,0.335,92.01724960724188,micron/s,511369
speed,STOP,0.336,92.2161454040915,micron/s,511369
speed,STOP,0.337,92.39294452336458,micron/s,511369
speed,STOP,0.338,92.57735263614488,micron/s,511369
speed,STOP,0.339,92.75946170151286,micron/s,511369
speed,STOP,0.34,92.93439521984934,micron/s,511369
speed,STOP,0.341,93.12542058845835,micron/s,511369
speed,STOP,0.342,93.30452095440522,micron/s,511369
speed,STOP,0.343,93.48762035171673,micron/s,511369
speed,STOP,0.34400000000000003,93.65541232342962,micron/s,511369
speed,STOP,0.34500000000000003,93.83890801982312,micron/s,511369
speed,STOP,0.34600000000000003,94.01798376336248,micron/s,511369
speed,STOP,0.34700000000000003,94.1814416938005,micron/s,511369
speed,STOP,0.34800000000000003,94.35937075228752,micron/s,511369
speed,STOP,0.34900000000000003,94.54231528080795,micron/s,511369
speed,STOP,0.35000000000000003,94.72471726899414,micron/s,511369
speed,STOP,0.35100000000000003,94.90010607841478,micron/s,511369
speed,STOP,0.352,95.07659072306522,micron/s,511369
speed,STOP,0.353,95.24843314739883,micron/s,511369
speed,STOP,0.354,95.42455909433401,micron/s,511369
speed,STOP,0.355,95.59793567875266,micron/s,511369
speed,STOP,0.356,95.77970034524954,micron/s,511369
speed,STOP,0.357,95.94887010637078,micron/s,511369
speed,STOP,0.358,96.12052724383506,micron/s,511369
speed,STOP,0.359,96.29261187433592,micron/s,511369
speed,STOP,0.36,96.47080054520754,micron/s,511369
speed,STOP,0.361,96.638578296927,micron/s,511369
speed,STOP,0.362,96.81162484399805,micron/s,511369
speed,STOP,0.363,96.98113527346655,micron/s,511369
speed,STOP,0.364,97.15766395487029,micron/s,511369
speed,STOP,0.365,97.33991018230608,micron/s,511369
speed,STOP,0.366,97.50740038021068,micron/s,511369
speed,STOP,0.367,97.66780912960779,micron/s,511369
speed,STOP,0.368,97.83712331951034,micron/s,511369
speed,STOP,0.369,98.00125762467565,micron/s,511369
speed,STOP,0.37,98.18215984288118,micron/s,511369
speed,STOP,0.371,98.35233028648818,micron/s,511369
speed,STOP,0.372,98.5242222709816,micron/s,511369
speed,STOP,0.373,98.69910974549731,micron/s,511369
speed,STOP,0.374,98.87559621596834,micron/s,511369
speed,STOP,0.375,99.03499178521996,micron/s,511369
speed,STOP,0.376,99.19603985707755,micron/s,511369
speed,STOP,0.377,99.36306962801879,micron/s,511369
speed,STOP,0.378,99.5285067061004,micron/s,511369
speed,STOP,0.379,99.69936638703014,micron/s,511369
speed,STOP,0.38,99.86847303148829,micron/s,511369
speed,STOP,0.381,100.01149616875057,micron/s,511369
speed,STOP,0.382,100.18723193149539,micron/s,511369
speed,STOP,0.383,100.36161429686565,micron/s,511369
speed,STOP,0.384,100.52501182940405,micron/s,511369
speed,STOP,0.385,100.69073516200321,micron/s,511369
speed,STOP,0.386,100.86508708146776,micron/s,511369
speed,STOP,0.387,101.02685691115987,micron/s,511369
speed,STOP,0.388,101.18679258012612,micron/s,511369
speed,STOP,0.389,101.34256255814223,micron/s,511369
speed,STOP,0.39,101.5122339090745,micron/s,511369
speed,STOP,0.391,101.67927835528167,micron/s,511369
speed,STOP,0.392,101.84529054858108,micron/s,511369
speed,STOP,0.393,102.0077173475123,micron/s,511369
speed,STOP,0.394,102.18188152393562,micron/s,511369
speed,STOP,0.395,102.34380566000999,micron/s,511369
speed,STOP,0.396,102.51376282544621,micron/s,511369
speed,STOP,0.397,102.6665105051808,micron/s,511369
speed,STOP,0.398,102.82013746542664,micron/s,511369
speed,STOP,0.399,102.9982836569636,micron/s,511369
speed,STOP,0.4,103.15053255235931,micron/s,511369
speed,STOP,0.401,103.30230882124752,micron/s,511369
speed,STOP,0.402,103.45577222179558,micron/s,511369
speed,STOP,0.403,103.61965315393536,micron/s,511369
speed,STOP,0.404,103.77181117420743,micron/s,511369
speed,STOP,0.405,103.9247208428252,micron/s,511369
speed,STOP,0.406,104.09568852744884,micron/s,511369
speed,STOP,0.40700000000000003,104.25984634926354,micron/s,511369
speed,STOP,0.40800000000000003,104.4307453048908,micron/s,511369
speed,STOP,0.40900000000000003,104.59205203010161,micron/s,511369
speed,STOP,0.41000000000000003,104.7549961613145,micron/s,511369
speed,STOP,0.41100000000000003,104.90903494296765,micron/s,511369
speed,STOP,0.41200000000000003,105.06365500777882,micron/s,511369
speed,STOP,0.41300000000000003,105.23005597988656,micron/s,511369
speed,STOP,0.41400000000000003,105.38455676027799,micron/s,511369
speed,STOP,0.41500000000000004,105.53891605582754,micron/s,511369
speed,STOP,0.41600000000000004,105.70543719569615,micron/s,511369
speed,STOP,0.417,105.87051892257033,micron/s,511369
speed,STOP,0.418,106.03061510980004,micron/s,511369
speed,STOP,0.419,106.19629149416394,micron/s,511369
speed,STOP,0.42,106.35623160720068,micron/s,511369
speed,STOP,0.421,106.5144746556527,micron/s,511369
speed,STOP,0.422,106.67351377756268,micron/s,511369
speed,STOP,0.423,106.83234099296861,micron/s,511369
speed,STOP,0.424,106.99036128909144,micron/s,511369
speed,STOP,0.425,107.15444020115845,micron/s,511369
speed,STOP,0.426,107.31265582119708,micron/s,511369
speed,STOP,0.427,107.47545218673636,micron/s,511369
speed,STOP,0.428,107.63483527284869,micron/s,511369
speed,STOP,0.429,107.7880212721379,micron/s,511369
speed,STOP,0.43,107.94185587571842,micron/s,511369
speed,STOP,0.431,108.1081530363749,micron/s,511369
speed,STOP,0.432,108.27483678585114,micron/s,511369
speed,STOP,0.433,108.42508204137211,micron/s,511369
speed,STOP,0.434,108.57454447658036,micron/s,511369
speed,STOP,0.435,108.72394121021301,micron/s,511369
speed,STOP,0.436,108.88076290555894,micron/s,511369
speed,STOP,0.437,109.03389697604413,micron/s,511369
speed,STOP,0.438,109.17808449111271,micron/s,511369
speed,STOP,0.439,109.32209049775996,micron/s,511369
speed,STOP,0.44,109.4831155803191,micron/s,511369
speed,STOP,0.441,109.63607666684752,micron/s,511369
speed,STOP,0.442,109.78173846914542,micron/s,511369
speed,STOP,0.443,109.9322165494809,micron/s,511369
speed,STOP,0.444,110.0724874137707,micron/s,511369
speed,STOP,0.445,110.22880316248946,micron/s,511369
speed,STOP,0.446,110.380266156534,micron/s,511369
speed,STOP,0.447,110.5299007310952,micron/s,511369
speed,STOP,0.448,110.67538976543078,micron/s,511369
speed,STOP,0.449,110.82628715050409,micron/s,511369
speed,STOP,0.45,110.97841099855916,micron/s,511369
speed,STOP,0.451,111.12610994911091,micron/s,511369
speed,STOP,0.452,111.28166100599226,micron/s,511369
