state	probability	speed_micron_per_s	abs_turn_angle_deg	positive_turn_probability	n_observations
0	0.001	25.997050066718973	0.02330244064478532	0.5	309484
0	0.0019979999999999998	28.142663536653842	0.045966349539218805	0.5	309484
0	0.002996	29.86684889068449	0.069843921564046	0.5	309484
0	0.003994	31.252372584024748	0.09180562814725665	0.5	309484
0	0.004992	32.33125675623987	0.11346536452667623	0.5	309484
0	0.00599	33.33150488349853	0.13795962337162415	0.5	309484
0	0.006988	34.285969797786734	0.16025553932617387	0.5	309484
0	0.007986	35.0244329431445	0.18273556508304473	0.5	309484
0	0.008983999999999999	35.695122501594895	0.20588946555192644	0.5	309484
0	0.009982000000000001	36.356754942367644	0.22896379375890102	0.5	309484
0	0.01098	36.96317937198058	0.2523433707706868	0.5	309484
0	0.011977999999999999	37.51197841351555	0.2762108561885605	0.5	309484
0	0.012976000000000001	38.03164710598596	0.30085409892627396	0.5	309484
0	0.013974	38.613464966818626	0.32399016334735176	0.5	309484
0	0.014972	39.057744533084346	0.34689910028913484	0.5	309484
0	0.015969999999999998	39.52723060951162	0.36995403780775743	0.5	309484
0	0.016968	40.04320219305101	0.39212360297695675	0.5	309484
0	0.017966	40.515280979445684	0.4156626512387173	0.5	309484
0	0.018964	40.98876686233151	0.4398196657219497	0.5	309484
0	0.019962	41.43015129821352	0.46327608212156185	0.5	309484
0	0.02096	41.872442787915276	0.48657735114921774	0.5	309484
0	0.021958000000000002	42.295893045279726	0.5098877017948441	0.5	309484
0	0.022956	42.72489968231928	0.5326536264359234	0.5	309484
0	0.023954	43.14903927442578	0.5546888137332734	0.5	309484
0	0.024952000000000002	43.55692163167878	0.577852181514566	0.5	309484
0	0.02595	43.92264065813844	0.6008925235358062	0.5	309484
0	0.026948	44.25996460171486	0.6234729127716871	0.5	309484
0	0.027946	44.615638478871915	0.64920221317649	0.5	309484
0	0.028944	44.98004698039208	0.6742352498727562	0.5	309484
0	0.029942	45.32118004679863	0.6995438881497626	0.5	309484
0	0.03094	45.654216513409985	0.7240486843336917	0.5	309484
0	0.031938	46.01846010801181	0.747899341026438	0.5	309484
0	0.032936	46.33941532462076	0.7707870557050084	0.5	309484
0	0.033934	46.64211405373918	0.792971971478171	0.5	309484
0	0.034932	46.96729510606337	0.8163508842257926	0.5	309484
0	0.03593	47.305966884744706	0.8394153098682249	0.5	309484
0	0.036928	47.65702050636703	0.8654861326310803	0.5	309484
0	0.037926	48.00198827646568	0.8881535796420684	0.5	309484
0	0.038924	48.34489029696674	0.9108756169426517	0.5	309484
0	0.039922	48.654043799885464	0.9336993867278658	0.5	309484
0	0.04092	48.97013829687748	0.9581130964269066	0.5	309484
0	0.041918	49.256691580801906	0.9795436850714396	0.5	309484
0	0.042916	49.543130876570274	1.0027889468751028	0.5	309484
0	0.043914	49.81470647662727	1.0287932075478587	0.5	309484
0	0.044912	50.07863610443531	1.05145896659236	0.5	309484
0	0.04591	50.38425582740454	1.0755922341184638	0.5	309484
0	0.046908	50.67776197396708	1.1016768587798322	0.5	309484
0	0.047906	50.984549847319066	1.1249711257681383	0.5	309484
0	0.048904	51.25097677026226	1.148180271787422	0.5	309484
0	0.049902	51.509643817975224	1.1713285088011591	0.5	309484
0	0.0509	51.82494779346828	1.1951203592975477	0.5	309484
0	0.051898	52.08818567335207	1.218567595391001	0.5	309484
