distribution,condition,quantile,value,unit,n_observations
speed,STOP,0.07200000000000001,12.027860534037952,micron/s,11614
speed,STOP,0.073,12.14518847841935,micron/s,11614
speed,STOP,0.074,12.216919585687585,micron/s,11614
speed,STOP,0.075,12.28392613699063,micron/s,11614
speed,STOP,0.076,12.361721534381145,micron/s,11614
speed,STOP,0.077,12.442675195130947,micron/s,11614
speed,STOP,0.078,12.49382205043292,micron/s,11614
speed,STOP,0.079,12.54904955074977,micron/s,11614
speed,STOP,0.08,12.614491405308664,micron/s,11614
speed,STOP,0.081,12.653383632238405,micron/s,11614
speed,STOP,0.082,12.68732028132689,micron/s,11614
speed,STOP,0.083,12.770632699892598,micron/s,11614
speed,STOP,0.084,12.852457168982424,micron/s,11614
speed,STOP,0.085,12.902529364532297,micron/s,11614
speed,STOP,0.08600000000000001,12.97404403157415,micron/s,11614
speed,STOP,0.08700000000000001,13.073768993240195,micron/s,11614
speed,STOP,0.088,13.152983139860751,micron/s,11614
speed,STOP,0.089,13.268102646214592,micron/s,11614
speed,STOP,0.09,13.36636907870658,micron/s,11614
speed,STOP,0.091,13.454065895391421,micron/s,11614
speed,STOP,0.092,13.562900517487842,micron/s,11614
speed,STOP,0.093,13.628779915070444,micron/s,11614
speed,STOP,0.094,13.714104360354622,micron/s,11614
speed,STOP,0.095,13.80204292988157,micron/s,11614
speed,STOP,0.096,13.89353697607171,micron/s,11614
speed,STOP,0.097,13.986360591348884,micron/s,11614
speed,STOP,0.098,14.060260898271055,micron/s,11614
speed,STOP,0.099,14.112383446610256,micron/s,11614
speed,STOP,0.1,14.191186508642046,micron/s,11614
speed,STOP,0.101,14.277167644108332,micron/s,11614
speed,STOP,0.10200000000000001,14.347063514383885,micron/s,11614
speed,STOP,0.10300000000000001,14.426683680927361,micron/s,11614
speed,STOP,0.10400000000000001,14.494269079262795,micron/s,11614
speed,STOP,0.105,14.558302484716952,micron/s,11614
speed,STOP,0.106,14.610941091591643,micron/s,11614
speed,STOP,0.107,14.672562706632014,micron/s,11614
speed,STOP,0.108,14.757515203977725,micron/s,11614
speed,STOP,0.109,14.812336782313736,micron/s,11614
speed,STOP,0.11,14.872122567568187,micron/s,11614
speed,STOP,0.111,14.948841475095296,micron/s,11614
speed,STOP,0.112,14.995053161593317,micron/s,11614
speed,STOP,0.113,15.060661113869637,micron/s,11614
speed,STOP,0.114,15.146469097825305,micron/s,11614
speed,STOP,0.115,15.236160082323028,micron/s,11614
speed,STOP,0.116,15.306456204818657,micron/s,11614
speed,STOP,0.117,15.391997891004456,micron/s,11614
speed,STOP,0.11800000000000001,15.458469373559618,micron/s,11614
speed,STOP,0.11900000000000001,15.539441017424036,micron/s,11614
speed,STOP,0.12,15.623051853261925,micron/s,11614
speed,STOP,0.121,15.674877196306246,micron/s,11614
speed,STOP,0.122,15.756862652130923,micron/s,11614
speed,STOP,0.123,15.812751553383885,micron/s,11614
speed,STOP,0.124,15.877854083175524,micron/s,11614
speed,STOP,0.125,15.937126261996376,micron/s,11614
speed,STOP,0.126,16.003850905769774,micron/s,11614
speed,STOP,0.127,16.079211587724565,micron/s,11614
speed,STOP,0.128,16.15414878074969,micron/s,11614
speed,STOP,0.129,16.220738575190648,micron/s,11614
speed,STOP,0.13,16.28599588661588,micron/s,11614
speed,STOP,0.131,16.344670375026784,micron/s,11614
speed,STOP,0.132,16.38898600656716,micron/s,11614
speed,STOP,0.133,16.466482291732856,micron/s,11614
speed,STOP,0.134,16.543624197468837,micron/s,11614
speed,STOP,0.135,16.581260984283805,micron/s,11614
speed,STOP,0.136,16.63994137314745,micron/s,11614
speed,STOP,0.137,16.727452646712944,micron/s,11614
speed,STOP,0.138,16.79033827272048,micron/s,11614
speed,STOP,0.139,16.924955605109187,micron/s,11614
speed,STOP,0.14,16.979196533628294,micron/s,11614
speed,STOP,0.14100000000000001,17.005186065027647,micron/s,11614
speed,STOP,0.14200000000000002,17.08357921340793,micron/s,11614
speed,STOP,0.14300000000000002,17.203385598887305,micron/s,11614
speed,STOP,0.14400000000000002,17.28563727793063,micron/s,11614
speed,STOP,0.145,17.36155615008057,micron/s,11614
speed,STOP,0.146,17.427516772886207,micron/s,11614
speed,STOP,0.147,17.495331055301733,micron/s,11614
speed,STOP,0.148,17.560355751122557,micron/s,11614
speed,STOP,0.149,17.60435191142524,micron/s,11614
speed,STOP,0.15,17.659407475694277,micron/s,11614
speed,STOP,0.151,17.72120826763697,micron/s,11614
speed,STOP,0.152,17.79453315853079,micron/s,11614
speed,STOP,0.153,17.853066734916016,micron/s,11614
speed,STOP,0.154,17.90797411040388,micron/s,11614
speed,STOP,0.155,17.960017489283008,micron/s,11614
speed,STOP,0.156,18.02429133053156,micron/s,11614
speed,STOP,0.157,18.07286163887565,micron/s,11614
speed,STOP,0.158,18.123014362269483,micron/s,11614
speed,STOP,0.159,18.20338357335289,micron/s,11614
speed,STOP,0.16,18.25677535811312,micron/s,11614
speed,STOP,0.161,18.318564648228147,micron/s,11614
speed,STOP,0.162,18.375578866993276,micron/s,11614
speed,STOP,0.163,18.443093196105313,micron/s,11614
speed,STOP,0.164,18.52436630582188,micron/s,11614
speed,STOP,0.165,18.59418870332951,micron/s,11614
speed,STOP,0.166,18.643734155831876,micron/s,11614
speed,STOP,0.167,18.714069378772646,micron/s,11614
speed,STOP,0.168,18.781749596493214,micron/s,11614
speed,STOP,0.169,18.86003672387275,micron/s,11614
speed,STOP,0.17,18.93615222173427,micron/s,11614
speed,STOP,0.171,19.019898267797014,micron/s,11614
speed,STOP,0.17200000000000001,19.07952938594546,micron/s,11614
speed,STOP,0.17300000000000001,19.15588654877567,micron/s,11614
speed,STOP,0.17400000000000002,19.227344092277015,micron/s,11614
speed,STOP,0.17500000000000002,19.306587363999604,micron/s,11614
speed,STOP,0.176,19.37354807661265,micron/s,11614
speed,STOP,0.177,19.436831509562687,micron/s,11614
speed,STOP,0.178,19.501014999421688,micron/s,11614
speed,STOP,0.179,19.546292978758057,micron/s,11614
speed,STOP,0.18,19.62419213379074,micron/s,11614
speed,STOP,0.181,19.679921972409424,micron/s,11614
speed,STOP,0.182,19.730125250288594,micron/s,11614
speed,STOP,0.183,19.78167736501816,micron/s,11614
speed,STOP,0.184,19.84619869149526,micron/s,11614
speed,STOP,0.185,19.890269091182674,micron/s,11614
speed,STOP,0.186,19.949642666217688,micron/s,11614
speed,STOP,0.187,20.011635799887486,micron/s,11614
speed,STOP,0.188,20.084352598238418,micron/s,11614
speed,STOP,0.189,20.15517234351554,micron/s,11614
speed,STOP,0.19,20.23249791794217,micron/s,11614
speed,STOP,0.191,20.29388400905466,micron/s,11614
speed,STOP,0.192,20.342961066472924,micron/s,11614
speed,STOP,0.193,20.37508652818122,micron/s,11614
speed,STOP,0.194,20.4457015948288,micron/s,11614
speed,STOP,0.195,20.4870124542516,micron/s,11614
speed,STOP,0.196,20.54739246107659,micron/s,11614
speed,STOP,0.197,20.597414465238327,micron/s,11614
speed,STOP,0.198,20.637650285054455,micron/s,11614
speed,STOP,0.199,20.694408253905387,micron/s,11614
speed,STOP,0.2,20.74484533223622,micron/s,11614
speed,STOP,0.201,20.815796549307727,micron/s,11614
speed,STOP,0.202,20.872683776404713,micron/s,11614
speed,STOP,0.203,20.929228902389788,micron/s,11614
speed,STOP,0.20400000000000001,21.022413086790845,micron/s,11614
speed,STOP,0.20500000000000002,21.062416522091144,micron/s,11614
speed,STOP,0.20600000000000002,21.127617444953263,micron/s,11614
speed,STOP,0.20700000000000002,21.204390492921092,micron/s,11614
speed,STOP,0.20800000000000002,21.286455871227094,micron/s,11614
speed,STOP,0.209,21.36638590565164,micron/s,11614
speed,STOP,0.21,21.403329348727876,micron/s,11614
speed,STOP,0.211,21.463485919674763,micron/s,11614
speed,STOP,0.212,21.53122669721056,micron/s,11614
speed,STOP,0.213,21.587503118705907,micron/s,11614
speed,STOP,0.214,21.614834466549304,micron/s,11614
speed,STOP,0.215,21.669375646726476,micron/s,11614
speed,STOP,0.216,21.72878520993696,micron/s,11614
speed,STOP,0.217,21.757328807937906,micron/s,11614
speed,STOP,0.218,21.79598085684714,micron/s,11614
speed,STOP,0.219,21.8457407860971,micron/s,11614
speed,STOP,0.22,21.898005263053044,micron/s,11614
speed,STOP,0.221,21.970090078794538,micron/s,11614
speed,STOP,0.222,22.0335222992068,micron/s,11614
speed,STOP,0.223,22.065496294334952,micron/s,11614
speed,STOP,0.224,22.114683277152213,micron/s,11614
speed,STOP,0.225,22.176154231994133,micron/s,11614
speed,STOP,0.226,22.234845458083175,micron/s,11614
speed,STOP,0.227,22.300171413281145,micron/s,11614
speed,STOP,0.228,22.333396485922954,micron/s,11614
speed,STOP,0.229,22.387837910339886,micron/s,11614
speed,STOP,0.23,22.435025339171336,micron/s,11614
speed,STOP,0.231,22.4953357234135,micron/s,11614
speed,STOP,0.232,22.534146125808938,micron/s,11614
speed,STOP,0.233,22.576208125033432,micron/s,11614
speed,STOP,0.234,22.635582383343188,micron/s,11614
speed,STOP,0.23500000000000001,22.719827907424435,micron/s,11614
speed,STOP,0.23600000000000002,22.782909582946132,micron/s,11614
speed,STOP,0.23700000000000002,22.83560553247494,micron/s,11614
speed,STOP,0.23800000000000002,22.902945354914564,micron/s,11614
speed,STOP,0.23900000000000002,22.93795166004014,micron/s,11614
speed,STOP,0.24,22.99163637472905,micron/s,11614
speed,STOP,0.241,23.03188599387358,micron/s,11614
speed,STOP,0.242,23.077652214041482,micron/s,11614
speed,STOP,0.243,23.123526763959422,micron/s,11614
speed,STOP,0.244,23.189677119124802,micron/s,11614
speed,STOP,0.245,23.2377208575497,micron/s,11614
speed,STOP,0.246,23.30513405102428,micron/s,11614
speed,STOP,0.247,23.344856466617546,micron/s,11614
speed,STOP,0.248,23.38479910083855,micron/s,11614
speed,STOP,0.249,23.461982421136874,micron/s,11614
speed,STOP,0.25,23.51431094260653,micron/s,11614
speed,STOP,0.251,23.548656087953525,micron/s,11614
speed,STOP,0.252,23.600413603045297,micron/s,11614
speed,STOP,0.253,23.666840098367157,micron/s,11614
speed,STOP,0.254,23.718285074138603,micron/s,11614
speed,STOP,0.255,23.788840017274296,micron/s,11614
speed,STOP,0.256,23.87113420714027,micron/s,11614
speed,STOP,0.257,23.920278099525046,micron/s,11614
speed,STOP,0.258,23.95434505641609,micron/s,11614
speed,STOP,0.259,24.05400693497279,micron/s,11614
speed,STOP,0.26,24.14426420451996,micron/s,11614
speed,STOP,0.261,24.201916687115872,micron/s,11614
speed,STOP,0.262,24.254790780307715,micron/s,11614
speed,STOP,0.263,24.34422600602068,micron/s,11614
speed,STOP,0.264,24.413239860342223,micron/s,11614
speed,STOP,0.265,24.4970972316013,micron/s,11614
speed,STOP,0.266,24.60364963810471,micron/s,11614
speed,STOP,0.267,24.685521614312897,micron/s,11614
speed,STOP,0.268,24.724473141971753,micron/s,11614
speed,STOP,0.269,24.783938028227666,micron/s,11614
speed,STOP,0.27,24.82830598140611,micron/s,11614
speed,STOP,0.271,24.886573470875426,micron/s,11614
speed,STOP,0.272,24.95572414065149,micron/s,11614
speed,STOP,0.273,25.015159345286296,micron/s,11614
speed,STOP,0.274,25.070558285726683,micron/s,11614
speed,STOP,0.275,25.148664732303462,micron/s,11614
speed,STOP,0.276,25.215493167121057,micron/s,11614
speed,STOP,0.277,25.25218115940723,micron/s,11614
speed,STOP,0.278,25.323845939224608,micron/s,11614
speed,STOP,0.279,25.36351692710444,micron/s,11614
speed,STOP,0.28,25.429487152523624,micron/s,11614
speed,STOP,0.281,25.49308623683104,micron/s,11614
speed,STOP,0.28200000000000003,25.53195132122913,micron/s,11614
speed,STOP,0.28300000000000003,25.595252433585575,micron/s,11614
speed,STOP,0.28400000000000003,25.638325034004286,micron/s,11614
speed,STOP,0.28500000000000003,25.707760437662184,micron/s,11614
speed,STOP,0.28600000000000003,25.752091452007527,micron/s,11614
speed,STOP,0.28700000000000003,25.788991120205264,micron/s,11614
speed,STOP,0.28800000000000003,25.84681504518493,micron/s,11614
speed,STOP,0.289,25.882939208316483,micron/s,11614
speed,STOP,0.29,25.932917668026928,micron/s,11614
speed,STOP,0.291,25.96972288231985,micron/s,11614
speed,STOP,0.292,26.004796234189172,micron/s,11614
speed,STOP,0.293,26.079209298721256,micron/s,11614
speed,STOP,0.294,26.137399291355347,micron/s,11614
speed,STOP,0.295,26.191369418301978,micron/s,11614
speed,STOP,0.296,26.235678206977084,micron/s,11614
speed,STOP,0.297,26.26888297743259,micron/s,11614
speed,STOP,0.298,26.33305433264317,micron/s,11614
speed,STOP,0.299,26.431120083582716,micron/s,11614
speed,STOP,0.3,26.49978470096628,micron/s,11614
speed,STOP,0.301,26.579721356851614,micron/s,11614
speed,STOP,0.302,26.62844870615767,micron/s,11614
speed,STOP,0.303,26.690215607049648,micron/s,11614
speed,STOP,0.304,26.742005645933897,micron/s,11614
speed,STOP,0.305,26.79789748834404,micron/s,11614
speed,STOP,0.306,26.89848015038987,micron/s,11614
speed,STOP,0.307,26.964356767194502,micron/s,11614
speed,STOP,0.308,27.042535356648198,micron/s,11614
speed,STOP,0.309,27.096251272781707,micron/s,11614
speed,STOP,0.31,27.146948944077174,micron/s,11614
speed,STOP,0.311,27.223240239087072,micron/s,11614
speed,STOP,0.312,27.314274293100482,micron/s,11614
speed,STOP,0.313,27.3838406672608,micron/s,11614
speed,STOP,0.314,27.455791155976037,micron/s,11614
speed,STOP,0.315,27.516465791281867,micron/s,11614
speed,STOP,0.316,27.553395207923312,micron/s,11614
speed,STOP,0.317,27.601931246332907,micron/s,11614
speed,STOP,0.318,27.677795757528514,micron/s,11614
speed,STOP,0.319,27.725173368650786,micron/s,11614
speed,STOP,0.32,27.807600443421435,micron/s,11614
speed,STOP,0.321,27.85431259338281,micron/s,11614
speed,STOP,0.322,27.90775375489493,micron/s,11614
speed,STOP,0.323,28.005509838697428,micron/s,11614
speed,STOP,0.324,28.036566542501895,micron/s,11614
speed,STOP,0.325,28.08881975347299,micron/s,11614
speed,STOP,0.326,28.152275435188916,micron/s,11614
speed,STOP,0.327,28.24353086794567,micron/s,11614
speed,STOP,0.328,28.290764043090103,micron/s,11614
speed,STOP,0.329,28.332255708872914,micron/s,11614
speed,STOP,0.33,28.42358376689742,micron/s,11614
speed,STOP,0.331,28.47632001985222,micron/s,11614
speed,STOP,0.332,28.551471761323594,micron/s,11614
speed,STOP,0.333,28.606061105149166,micron/s,11614
speed,STOP,0.334,28.64283797589555,micron/s,11614
speed,STOP,0.335,28.692743611027662,micron/s,11614
speed,STOP,0.336,28.73908983533241,micron/s,11614
speed,STOP,0.337,28.78280277652056,micron/s,11614
speed,STOP,0.338,28.8695695947149,micron/s,11614
speed,STOP,0.339,28.970512411376472,micron/s,11614
speed,STOP,0.34,29.03040419653431,micron/s,11614
speed,STOP,0.341,29.10135151199877,micron/s,11614
speed,STOP,0.342,29.161901208782034,micron/s,11614
speed,STOP,0.343,29.22320278545864,micron/s,11614
speed,STOP,0.34400000000000003,29.267400923746557,micron/s,11614
speed,STOP,0.34500000000000003,29.301394026338787,micron/s,11614
speed,STOP,0.34600000000000003,29.33694926868293,micron/s,11614
speed,STOP,0.34700000000000003,29.39791188314581,micron/s,11614
speed,STOP,0.34800000000000003,29.44333699698727,micron/s,11614
speed,STOP,0.34900000000000003,29.53309727814009,micron/s,11614
speed,STOP,0.35000000000000003,29.59849956193345,micron/s,11614
speed,STOP,0.35100000000000003,29.656663287835134,micron/s,11614
speed,STOP,0.352,29.715754007192444,micron/s,11614
speed,STOP,0.353,29.748027296954447,micron/s,11614
speed,STOP,0.354,29.846407348235676,micron/s,11614
speed,STOP,0.355,29.905939446697452,micron/s,11614
speed,STOP,0.356,29.959452159730006,micron/s,11614
speed,STOP,0.357,30.03024946290378,micron/s,11614
speed,STOP,0.358,30.100414216803586,micron/s,11614
speed,STOP,0.359,30.162228054279442,micron/s,11614
speed,STOP,0.36,30.22538286424301,micron/s,11614
speed,STOP,0.361,30.28905673455252,micron/s,11614
speed,STOP,0.362,30.35729360034948,micron/s,11614
speed,STOP,0.363,30.427326689836935,micron/s,11614
speed,STOP,0.364,30.5336088973568,micron/s,11614
speed,STOP,0.365,30.590576469250564,micron/s,11614
speed,STOP,0.366,30.619993594924104,micron/s,11614
speed,STOP,0.367,30.680129715936026,micron/s,11614
speed,STOP,0.368,30.761070621538185,micron/s,11614
speed,STOP,0.369,30.793765924792563,micron/s,11614
speed,STOP,0.37,30.853731374728493,micron/s,11614
speed,STOP,0.371,30.894280242449977,micron/s,11614
speed,STOP,0.372,30.996595123839278,micron/s,11614
speed,STOP,0.373,31.064778803738818,micron/s,11614
speed,STOP,0.374,31.16840154160094,micron/s,11614
speed,STOP,0.375,31.24036611698647,micron/s,11614
speed,STOP,0.376,31.301195053801845,micron/s,11614
speed,STOP,0.377,31.375656306378215,micron/s,11614
speed,STOP,0.378,31.418457531244282,micron/s,11614
speed,STOP,0.379,31.46132704914931,micron/s,11614
speed,STOP,0.38,31.529843661226955,micron/s,11614
speed,STOP,0.381,31.582026897710648,micron/s,11614
speed,STOP,0.382,31.691121640849065,micron/s,11614
speed,STOP,0.383,31.728011223510176,micron/s,11614
speed,STOP,0.384,31.79002030893333,micron/s,11614
speed,STOP,0.385,31.86910160125863,micron/s,11614
speed,STOP,0.386,31.939679467819772,micron/s,11614
speed,STOP,0.387,32.008870599721575,micron/s,11614
speed,STOP,0.388,32.05295122379664,micron/s,11614
speed,STOP,0.389,32.09572881854561,micron/s,11614
speed,STOP,0.39,32.15887732551632,micron/s,11614
speed,STOP,0.391,32.233021554415465,micron/s,11614
speed,STOP,0.392,32.29388895185851,micron/s,11614
speed,STOP,0.393,32.34628784714447,micron/s,11614
speed,STOP,0.394,32.39205367819657,micron/s,11614
speed,STOP,0.395,32.4537242123024,micron/s,11614
speed,STOP,0.396,32.524870815315644,micron/s,11614
speed,STOP,0.397,32.59020141152642,micron/s,11614
speed,STOP,0.398,32.631239263533395,micron/s,11614
speed,STOP,0.399,32.68424201098965,micron/s,11614
speed,STOP,0.4,32.7267273159098,micron/s,11614
speed,STOP,0.401,32.79841946423943,micron/s,11614
speed,STOP,0.402,32.86697476264559,micron/s,11614
speed,STOP,0.403,32.93145233910348,micron/s,11614
speed,STOP,0.404,32.98857085520299,micron/s,11614
speed,STOP,0.405,33.0372933991022,micron/s,11614
speed,STOP,0.406,33.095938052296425,micron/s,11614
speed,STOP,0.40700000000000003,33.150478399151766,micron/s,11614
speed,STOP,0.40800000000000003,33.193337097560345,micron/s,11614
speed,STOP,0.40900000000000003,33.26407367912558,micron/s,11614
speed,STOP,0.41000000000000003,33.34957585107186,micron/s,11614
speed,STOP,0.41100000000000003,33.416991982095475,micron/s,11614
speed,STOP,0.41200000000000003,33.48928993805164,micron/s,11614
speed,STOP,0.41300000000000003,33.56677579254395,micron/s,11614
speed,STOP,0.41400000000000003,33.62443314783437,micron/s,11614
speed,STOP,0.41500000000000004,33.68053360948069,micron/s,11614
speed,STOP,0.41600000000000004,33.75168503058535,micron/s,11614
speed,STOP,0.417,33.84593807926071,micron/s,11614
speed,STOP,0.418,33.88500180419134,micron/s,11614
speed,STOP,0.419,33.95367378337019,micron/s,11614
speed,STOP,0.42,34.015596107674654,micron/s,11614
speed,STOP,0.421,34.08352255114867,micron/s,11614
speed,STOP,0.422,34.12336037368573,micron/s,11614
speed,STOP,0.423,34.166744053486035,micron/s,11614
speed,STOP,0.424,34.23032712128402,micron/s,11614
speed,STOP,0.425,34.273333216793304,micron/s,11614
speed,STOP,0.426,34.34468306367271,micron/s,11614
speed,STOP,0.427,34.415718226640685,micron/s,11614
speed,STOP,0.428,34.46327291055716,micron/s,11614
speed,STOP,0.429,34.537778222621476,micron/s,11614
speed,STOP,0.43,34.559091953760095,micron/s,11614
speed,STOP,0.431,34.628386414328425,micron/s,11614
speed,STOP,0.432,34.70055798887163,micron/s,11614
speed,STOP,0.433,34.777151910945335,micron/s,11614
speed,STOP,0.434,34.847258821933146,micron/s,11614
speed,STOP,0.435,34.9166736757348,micron/s,11614
speed,STOP,0.436,34.980731283414194,micron/s,11614
speed,STOP,0.437,35.04820558453906,micron/s,11614
speed,STOP,0.438,35.11463716757761,micron/s,11614
speed,STOP,0.439,35.2061444351956,micron/s,11614
speed,STOP,0.44,35.28390110838295,micron/s,11614
speed,STOP,0.441,35.378816511441656,micron/s,11614
speed,STOP,0.442,35.449660845981946,micron/s,11614
speed,STOP,0.443,35.53529494414085,micron/s,11614
speed,STOP,0.444,35.598011259964615,micron/s,11614
speed,STOP,0.445,35.666330286854595,micron/s,11614
speed,STOP,0.446,35.74091468240422,micron/s,11614
speed,STOP,0.447,35.824674635931196,micron/s,11614
speed,STOP,0.448,35.897255600952946,micron/s,11614
speed,STOP,0.449,35.96093522943325,micron/s,11614
speed,STOP,0.45,36.04077070498773,micron/s,11614
speed,STOP,0.451,36.0957022633039,micron/s,11614
speed,STOP,0.452,36.12631084827619,micron/s,11614
speed,STOP,0.453,36.20218854013254,micron/s,11614
speed,STOP,0.454,36.28763083847246,micron/s,11614
speed,STOP,0.455,36.34282027304096,micron/s,11614
speed,STOP,0.456,36.458675078619876,micron/s,11614
speed,STOP,0.457,36.54806587812757,micron/s,11614
speed,STOP,0.458,36.605522543082884,micron/s,11614
speed,STOP,0.459,36.665476507550004,micron/s,11614
speed,STOP,0.46,36.757097177654124,micron/s,11614
speed,STOP,0.461,36.83265659660569,micron/s,11614
speed,STOP,0.462,36.90382755410018,micron/s,11614
speed,STOP,0.463,36.94719686029109,micron/s,11614
speed,STOP,0.464,37.017517507024394,micron/s,11614
speed,STOP,0.465,37.10701255946369,micron/s,11614
speed,STOP,0.466,37.15371384566916,micron/s,11614
speed,STOP,0.467,37.20555767881244,micron/s,11614
speed,STOP,0.468,37.302204778994266,micron/s,11614
speed,STOP,0.46900000000000003,37.329524581475056,micron/s,11614
speed,STOP,0.47000000000000003,37.392992316100965,micron/s,11614
speed,STOP,0.47100000000000003,37.43892024538069,micron/s,11614
speed,STOP,0.47200000000000003,37.50482696129075,micron/s,11614
speed,STOP,0.47300000000000003,37.55867790116864,micron/s,11614
speed,STOP,0.47400000000000003,37.644956333509626,micron/s,11614
speed,STOP,0.47500000000000003,37.70229918254296,micron/s,11614
speed,STOP,0.47600000000000003,37.770754908869584,micron/s,11614
speed,STOP,0.47700000000000004,37.821004610639264,micron/s,11614
speed,STOP,0.47800000000000004,37.88957419252444,micron/s,11614
speed,STOP,0.47900000000000004,37.940173932358945,micron/s,11614
speed,STOP,0.48,37.99943252984978,micron/s,11614
speed,STOP,0.481,38.08609185524604,micron/s,11614
speed,STOP,0.482,38.16476587800731,micron/s,11614
speed,STOP,0.483,38.22063171126596,micron/s,11614
speed,STOP,0.484,38.271792960042276,micron/s,11614
speed,STOP,0.485,38.326657094277195,micron/s,11614
speed,STOP,0.486,38.39727689181804,micron/s,11614
speed,STOP,0.487,38.42766936886661,micron/s,11614
speed,STOP,0.488,38.47935240693423,micron/s,11614
speed,STOP,0.489,38.553959858342054,micron/s,11614
speed,STOP,0.49,38.630150003265314,micron/s,11614
speed,STOP,0.491,38.721708222239464,micron/s,11614
speed,STOP,0.492,38.790755366732355,micron/s,11614
speed,STOP,0.493,38.851152463818956,micron/s,11614
speed,STOP,0.494,38.91505441192102,micron/s,11614
speed,STOP,0.495,38.98805981573343,micron/s,11614
speed,STOP,0.496,39.076801642264975,micron/s,11614
speed,STOP,0.497,39.13718634313221,micron/s,11614
speed,STOP,0.498,39.21414721836526,micron/s,11614
speed,STOP,0.499,39.285860321164115,micron/s,11614
speed,STOP,0.5,39.35123203304235,micron/s,11614
speed,STOP,0.501,39.44024416352539,micron/s,11614
speed,STOP,0.502,39.53456686767462,micron/s,11614
speed,STOP,0.503,39.583262975671964,micron/s,11614
speed,STOP,0.504,39.645406021864545,micron/s,11614
speed,STOP,0.505,39.732337339118416,micron/s,11614
speed,STOP,0.506,39.772198863801904,micron/s,11614
speed,STOP,0.507,39.85448605903197,micron/s,11614
speed,STOP,0.508,39.92742133520155,micron/s,11614
speed,STOP,0.509,39.97588488798865,micron/s,11614
speed,STOP,0.51,40.04727953450849,micron/s,11614
speed,STOP,0.511,40.1394576037764,micron/s,11614
speed,STOP,0.512,40.1943427992244,micron/s,11614
speed,STOP,0.513,40.271358593595096,micron/s,11614
speed,STOP,0.514,40.32858484806679,micron/s,11614
speed,STOP,0.515,40.4278973100581,micron/s,11614
speed,STOP,0.516,40.51994272953814,micron/s,11614
speed,STOP,0.517,40.61988794109564,micron/s,11614
speed,STOP,0.518,40.690059190140374,micron/s,11614
speed,STOP,0.519,40.76533466633273,micron/s,11614
speed,STOP,0.52,40.842269078533526,micron/s,11614
speed,STOP,0.521,40.945168852033085,micron/s,11614
speed,STOP,0.522,40.98440551425073,micron/s,11614
speed,STOP,0.523,41.05024376952812,micron/s,11614
speed,STOP,0.524,41.11207098644201,micron/s,11614
speed,STOP,0.525,41.185191839126794,micron/s,11614
speed,STOP,0.526,41.24235698179386,micron/s,11614
speed,STOP,0.527,41.29488440596854,micron/s,11614
speed,STOP,0.528,41.34054985673072,micron/s,11614
speed,STOP,0.529,41.41790508011498,micron/s,11614
speed,STOP,0.53,41.463116302367666,micron/s,11614
speed,STOP,0.531,41.54874272905917,micron/s,11614
speed,STOP,0.532,41.603064646096364,micron/s,11614
speed,STOP,0.533,41.66078283804251,micron/s,11614
speed,STOP,0.534,41.73817026266022,micron/s,11614
speed,STOP,0.535,41.83467246861019,micron/s,11614
speed,STOP,0.536,41.91827693582206,micron/s,11614
speed,STOP,0.537,41.976594242703364,micron/s,11614
speed,STOP,0.538,42.06928345213191,micron/s,11614
speed,STOP,0.539,42.13914921105164,micron/s,11614
speed,STOP,0.54,42.18283964789677,micron/s,11614
speed,STOP,0.541,42.26010167968574,micron/s,11614
speed,STOP,0.542,42.34350747221047,micron/s,11614
speed,STOP,0.543,42.43943395204209,micron/s,11614
speed,STOP,0.544,42.50789014837079,micron/s,11614
speed,STOP,0.545,42.60532100307626,micron/s,11614
speed,STOP,0.546,42.64432580151783,micron/s,11614
speed,STOP,0.547,42.71345759940905,micron/s,11614
speed,STOP,0.548,42.78460123103436,micron/s,11614
speed,STOP,0.549,42.85784732194793,micron/s,11614
speed,STOP,0.55,42.90152908627722,micron/s,11614
speed,STOP,0.551,42.94865006935734,micron/s,11614
speed,STOP,0.552,43.02176951802237,micron/s,11614
speed,STOP,0.553,43.069827345429104,micron/s,11614
speed,STOP,0.554,43.12827959859456,micron/s,11614
speed,STOP,0.555,43.19683707401466,micron/s,11614
speed,STOP,0.556,43.27833657461381,micron/s,11614
speed,STOP,0.557,43.3589666063097,micron/s,11614
speed,STOP,0.558,43.41283047681455,micron/s,11614
speed,STOP,0.559,43.4680648701294,micron/s,11614
speed,STOP,0.56,43.54431936489645,micron/s,11614
speed,STOP,0.561,43.620917506519795,micron/s,11614
speed,STOP,0.562,43.72034745597219,micron/s,11614
speed,STOP,0.5630000000000001,43.78542830353003,micron/s,11614
speed,STOP,0.5640000000000001,43.835660670622396,micron/s,11614
speed,STOP,0.5650000000000001,43.90689894033934,micron/s,11614
speed,STOP,0.5660000000000001,43.97782071937335,micron/s,11614
speed,STOP,0.5670000000000001,44.03650727097184,micron/s,11614
speed,STOP,0.5680000000000001,44.10123711674349,micron/s,11614
speed,STOP,0.5690000000000001,44.15700046001765,micron/s,11614
speed,STOP,0.5700000000000001,44.25385840114089,micron/s,11614
speed,STOP,0.5710000000000001,44.307148403654786,micron/s,11614
speed,STOP,0.5720000000000001,44.3623455115326,micron/s,11614
speed,STOP,0.5730000000000001,44.40495654677606,micron/s,11614
speed,STOP,0.5740000000000001,44.45449229518824,micron/s,11614
